prim2_common,prim1_common,strat_id,psu_id,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,telefon,COASTAL,kod,new_list,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,region,strat_interval,month,fshinsp_a,num_fish_a,COUNTY,TIME,tsn1,tsn2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,date1,DIST,prim1,prim2,MODE2001,TURTLE,GENDER,REEFCODE,AGE,AREA_NC,ART_REEF,muni_res,muni_trp,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,KINGFISH GENUS,2018033733weS:8AM-8PM,2018237331105920180324,2018,6,37,51,37,141,448,1,3,1,1,6,,30,0,1,0,0,0,0,,,1105920180324005,6,2,2,,,,,N,we,,1105920180324,4,1105920180324005,,3,S:8AM-8PM,03,,,,1637,169273,,,1,,8,1,8,18MAY18:10:49,1,8835440600,,0,3,1,888,58,1,1,,,996.43458815,2018033733weS:8AM-8PM,,0,1105920180324005
,,2018033733weS:8AM-8PM,2018237331105920180324,2018,6,37,141,37,141,448,1,3,1,1,3,,150,15,1,0,0,0,0,,,1105920180324006,6,2,2,,,,,Y,we,,1105920180324,4,1105920180324006,,3,S:8AM-8PM,03,,,PENDER,1725,,,,1,,8,2,8,18MAY18:10:49,1,,,0,3,1,888,66,1,1,,,4999.0801623,2018033733weS:8AM-8PM,,0,1105920180324006
,,2018033733weS:8AM-8PM,2018237331105920180324,2018,6,37,21,37,141,448,1,3,1,1,3,0.00,0,0,1,1,0,0,0,,,1105920180324007,6,2,2,,,,,N,we,,1105920180324,4,1105920180324007,1,3,S:8AM-8PM,03,,,,1840,,,,1,,8,2,8,18MAY18:10:49,1,,,0,3,1,888,51,1,1,,,4999.0801623,2018033733weS:8AM-8PM,,0,1105920180324007
,,2018033733weS:8AM-8PM,2018237331105920180324,2018,6,37,133,37,141,448,1,3,1,1,3,,5,0,1,0,0,0,0,,,1105920180324008,6,2,2,,,,,Y,we,,1105920180324,4,1105920180324008,,3,S:8AM-8PM,03,,,ONSLOW,1842,,,,1,,8,2,8,18MAY18:10:49,1,,,0,3,2,888,57,1,1,,,4999.0801623,2018033733weS:8AM-8PM,,0,1105920180324008
,,2018043733wdS:8AM-8PM,2018237331105920180404,2018,6,37,71,37,141,445,1,3,1,1,6.5,,40,4,1,0,0,0,0,,,1105920180404001,6,2,2,,,,,N,wd,,1105920180404,4,1105920180404001,,3,S:8AM-8PM,04,,,,1320,,,,1,,8,1,8,18MAY18:10:49,1,,,0,3,1,888,62,1,1,,,6437.5444275,2018043733wdS:8AM-8PM,,0,1105920180404001
UNIDENTIFIED (SHARKS),KINGFISH GENUS,2018043733wdS:8AM-8PM,2018237331105920180404,2018,6,37,193,37,141,445,1,3,1,1,2,,25,7,1,0,0,0,0,,,1105920180404002,6,2,2,,,,,N,wd,,1105920180404,4,1105920180404002,,3,S:8AM-8PM,04,,,,1355,169273,159786,,1,,8,1,8,18MAY18:10:49,1,8835440600,1000000002,0,3,1,888,52,1,1,,,6437.5444275,2018043733wdS:8AM-8PM,,0,1105920180404002
,,2018043733wdS:8AM-8PM,2018237331105920180404,2018,5,51,15,37,141,445,1,3,1,1,1,,15,0,1,0,0,0,0,,,1105920180404003,6,2,2,,,,,O,wd,,1105920180404,4,1105920180404003,,3,S:8AM-8PM,04,,,,1410,,,,1,,8,2,8,18MAY18:10:49,1,,,0,3,1,888,51,1,1,,,5427.345242,2018043733wdS:8AM-8PM,,0,1105920180404003
,,2018043733wdS:8AM-8PM,2018237331105920180404,2018,5,51,15,37,141,445,1,3,1,1,1,,15,0,1,0,0,0,0,,,1105920180404004,6,2,2,,,,,O,wd,,1105920180404,4,1105920180404004,,3,S:8AM-8PM,04,,,,1412,,,,1,,8,2,8,18MAY18:10:49,1,,,0,3,1,888,51,1,1,,,5427.345242,2018043733wdS:8AM-8PM,,0,1105920180404004
,,2018043733weS:8AM-8PM,2018237331105920180407,2018,6,37,19,37,19,473,5,3,1,1,1,0.00,100,4,1,0,0,0,0,,,1105920180407001,6,2,2,,,,,Y,we,,1105920180407,1,1105920180407001,,3,S:8AM-8PM,04,,,BRUNSWICK,1200,,,,1,,8,1,8,18MAY18:10:49,1,,,5,3,1,888,36,1,1,,,5738.7007753,2018043733weS:8AM-8PM,,0,1105920180407001
,,2018043733weS:8AM-8PM,2018237331105920180407,2018,6,37,159,37,19,473,5,3,1,1,3,0.00,75,2,1,0,0,0,0,,,1105920180407002,6,2,2,,,,,N,we,,1105920180407,1,1105920180407002,,3,S:8AM-8PM,04,,,,1225,,,,1,,8,1,8,18MAY18:10:49,1,,,5,3,1,888,78,1,1,,,5738.7007753,2018043733weS:8AM-8PM,,0,1105920180407002
,,2018043733weS:8AM-8PM,2018237331105920180407,2018,6,37,11,37,19,473,5,3,1,1,3,0.00,2,2,1,0,0,0,0,,,1105920180407003,6,2,2,,,,,N,we,,1105920180407,1,1105920180407003,,3,S:8AM-8PM,04,,,,1227,,,,1,,8,2,8,18MAY18:10:49,1,,,5,3,1,888,17,1,1,,,5738.7007753,2018043733weS:8AM-8PM,,0,1105920180407003
,,2018043733weS:8AM-8PM,2018237331105920180407,2018,6,37,11,37,19,473,5,3,1,1,3,0.00,2,2,1,0,0,0,0,,,1105920180407004,6,2,2,,,,,N,we,,1105920180407,1,1105920180407004,,3,S:8AM-8PM,04,,,,1229,,,,1,,8,2,8,18MAY18:10:49,1,,,5,3,1,888,11,1,1,,,5738.7007753,2018043733weS:8AM-8PM,,0,1105920180407004
,,2018043733weS:8AM-8PM,2018237331105920180407,2018,6,37,57,37,19,473,5,3,1,1,1.5,0.00,25,25,1,0,0,0,0,,,1105920180407005,6,2,2,,,,,N,we,,1105920180407,1,1105920180407005,,3,S:8AM-8PM,04,,,,1300,,,,1,,8,1,8,18MAY18:10:49,1,,,5,3,1,888,24,1,1,,,5738.7007753,2018043733weS:8AM-8PM,,0,1105920180407005
,LEFTEYE FLOUNDER GENUS,2018043733weS:8AM-8PM,2018237331105920180407,2018,6,37,179,37,19,473,5,3,1,1,1,0.00,7,0,1,0,0,0,0,,,1105920180407006,6,2,2,,,,,N,we,,1105920180407,1,1105920180407006,,3,S:8AM-8PM,04,,,,1315,172734,,,1,,8,1,8,18MAY18:10:49,1,8857030300,,5,3,1,888,33,1,1,,,5738.7007753,2018043733weS:8AM-8PM,,0,1105920180407006
,,2018043733weS:8AM-8PM,2018237331105920180407,2018,6,45,91,37,19,473,5,3,1,1,1,0.00,0,0,1,0,0,0,0,,,1105920180407007,6,2,2,,,,,O,we,,1105920180407,1,1105920180407007,,3,S:8AM-8PM,04,,,,1318,,,,1,,8,2,8,18MAY18:10:49,1,,,5,3,1,888,31,1,1,,,5738.7007753,2018043733weS:8AM-8PM,,0,1105920180407007
,LEFTEYE FLOUNDER GENUS,2018043733weS:8AM-8PM,2018237331105920180413,2018,6,37,19,37,19,523,1,3,1,1,0.5,,364,59,1,0,0,0,0,,,1105920180413001,6,2,2,,,,,Y,we,,1105920180413,4,1105920180413001,,3,S:8AM-8PM,04,,,BRUNSWICK,1455,172734,,,1,,8,2,8,18MAY18:10:49,1,8857030300,,0,3,1,888,74,1,1,,,1029.9877868,2018043733weS:8AM-8PM,,0,1105920180413001
,KINGFISH GENUS,2018043733weS:8AM-8PM,2018237331105920180413,2018,6,37,19,37,19,523,1,3,1,1,4.5,,100,2,1,0,0,0,0,,,1105920180413002,6,2,2,,,,,Y,we,,1105920180413,4,1105920180413002,,3,S:8AM-8PM,04,,,BRUNSWICK,1505,169273,,,1,,8,2,8,18MAY18:10:49,1,8835440600,,0,3,1,888,75,1,1,,,1029.9877868,2018043733weS:8AM-8PM,,0,1105920180413002
,KINGFISH GENUS,2018043733weS:8AM-8PM,2018237331105920180413,2018,6,37,19,37,19,523,1,3,1,1,4.5,,100,2,1,0,0,0,0,,,1105920180413003,6,2,2,,,,,Y,we,,1105920180413,4,1105920180413003,,3,S:8AM-8PM,04,,,BRUNSWICK,1507,169273,,,1,,8,2,8,18MAY18:10:49,1,8835440600,,0,3,2,888,75,1,1,,,1029.9877868,2018043733weS:8AM-8PM,,0,1105920180413003
,KINGFISH GENUS,2018043733weS:8AM-8PM,2018237331105920180413,2018,6,37,19,37,19,523,1,3,1,1,8,0.00,3,0,1,3,0,0,0,,,1105920180413004,6,2,2,,,,,Y,we,,1105920180413,4,1105920180413004,1,3,S:8AM-8PM,04,,,BRUNSWICK,1600,169273,,,1,,8,1,8,18MAY18:10:49,1,8835440600,,0,3,1,888,70,1,1,,,1029.9877868,2018043733weS:8AM-8PM,,0,1105920180413004
,KINGFISH GENUS,2018043733weS:8AM-8PM,2018237331105920180413,2018,6,37,19,37,19,523,1,3,1,1,7,0.00,65,3,1,4,0,0,0,,,1105920180413005,6,2,2,,,,,Y,we,,1105920180413,4,1105920180413005,1,3,S:8AM-8PM,04,0,2,BRUNSWICK,1625,169273,,,1,,8,2,8,18MAY18:10:49,1,8835440600,,0,3,1,888,70,1,1,,,1029.9877868,2018043733weS:8AM-8PM,,0,1105920180413005
,KINGFISH GENUS,2018043733weS:8AM-8PM,2018237331105920180413,2018,6,37,19,37,19,523,1,3,1,1,5,0.00,65,4,1,1,0,0,0,,,1105920180413006,6,2,2,,,,,Y,we,,1105920180413,4,1105920180413006,1,3,S:8AM-8PM,04,0,2,BRUNSWICK,1627,169273,,,1,,8,2,8,18MAY18:10:49,1,8835440600,,0,3,2,888,68,1,1,,,1029.9877868,2018043733weS:8AM-8PM,,0,1105920180413006
,,2018043733weS:8AM-8PM,2018237331105920180413,2018,6,37,153,37,19,523,1,3,1,1,4,0.00,60,3,1,3,0,0,0,,,1105920180413007,6,2,2,,,,,N,we,,1105920180413,4,1105920180413007,1,3,S:8AM-8PM,04,0,4,,1650,,,,1,,8,1,8,18MAY18:10:49,1,,,0,3,1,888,80,1,1,,,1029.9877868,2018043733weS:8AM-8PM,,0,1105920180413007
BLUEFISH,KINGFISH GENUS,2018043733weS:8AM-8PM,2018237331105920180413,2018,6,37,19,37,19,523,1,3,1,1,3.5,0.00,90,3,1,3,0,0,0,,,1105920180413008,6,2,2,,,,,Y,we,,1105920180413,4,1105920180413008,1,3,S:8AM-8PM,04,0,1,BRUNSWICK,1700,169273,168559,,1,,8,1,8,18MAY18:10:49,1,8835440600,8835250101,0,3,1,888,69,1,1,,,6262.5839395,2018043733weS:8AM-8PM,,0,1105920180413008
,,2018043733weS:8AM-8PM,2018237331105920180413,2018,6,37,85,37,19,523,1,3,1,1,9,0.00,5,2,1,1,0,0,0,,,1105920180413009,6,2,2,,,,,N,we,,1105920180413,4,1105920180413009,1,3,S:8AM-8PM,04,,,,1705,,,,1,,8,1,8,18MAY18:10:49,1,,,0,3,1,888,66,1,1,,,6262.5839395,2018043733weS:8AM-8PM,,0,1105920180413009
BLUEFISH,KING MACKEREL,2018043733weS:8AM-8PM,2018237331105920180413,2018,6,37,141,37,19,523,1,3,1,1,4,0.00,998,98,1,2,0,0,0,,,1105920180413010,6,2,2,,,,,Y,we,,1105920180413,4,1105920180413010,1,3,S:8AM-8PM,04,0,4,PENDER,1735,172435,168559,,1,,8,1,8,18MAY18:10:49,1,8850030501,8835250101,0,3,1,888,32,1,1,,,6262.5839395,2018043733weS:8AM-8PM,,0,1105920180413010
,BLUEFISH,2018043733weS:8AM-8PM,2018237331105920180413,2018,6,37,19,37,19,523,1,3,1,1,2,0.00,100,20,1,1,0,0,0,,,1105920180413011,6,2,2,,,,,Y,we,,1105920180413,4,1105920180413011,1,3,S:8AM-8PM,04,,,BRUNSWICK,1755,168559,,,1,,8,1,8,18MAY18:10:49,1,8835250101,,0,3,1,888,28,1,1,,,6262.5839395,2018043733weS:8AM-8PM,,0,1105920180413011
,KING MACKEREL,2018043733weS:8AM-8PM,2018237331105920180413,2018,6,37,19,37,19,523,1,3,1,1,5,0.00,200,5,1,1,0,0,0,,,1105920180413012,6,2,2,,,,,Y,we,,1105920180413,4,1105920180413012,1,3,S:8AM-8PM,04,,,BRUNSWICK,1815,172435,,,1,,8,2,8,18MAY18:10:49,1,8850030501,,0,3,2,888,62,1,1,,,6262.5839395,2018043733weS:8AM-8PM,,0,1105920180413012
,,2018043733weS:8AM-8PM,2018237331105920180413,2018,6,37,47,37,19,523,1,3,1,1,1,,2,2,1,0,0,0,0,,,1105920180413013,6,2,2,,,,,Y,we,,1105920180413,4,1105920180413013,,3,S:8AM-8PM,04,,,COLUMBUS,1930,,,,1,,8,2,8,18MAY18:10:49,1,,,0,3,1,888,51,1,1,,,6262.5839395,2018043733weS:8AM-8PM,,0,1105920180413013
,,2018043733weS:8AM-8PM,2018237331105920180420,2018,6,37,129,37,129,452,1,3,1,1,4,0.00,25,0,1,2,1,0,0,,,1105920180420001,6,2,1,,,,,Y,we,,1105920180420,4,1105920180420001,1,3,S:8AM-8PM,04,1,0,NEW HANOVER,1235,,,,1,,8,1,1,18MAY18:10:49,1,,,0,3,1,888,37,1,1,,,750.64805526,2018043733weS:8AM-8PM,,0,1105920180420001
,,2018043733weS:8AM-8PM,2018237331105920180420,2018,6,37,141,37,129,452,1,3,1,1,4,,0,0,1,0,0,0,0,,,1105920180420002,6,2,2,,,,,Y,we,,1105920180420,4,1105920180420002,,3,S:8AM-8PM,04,,,PENDER,1237,,,,1,,8,1,8,18MAY18:10:49,1,,,0,3,1,888,42,1,1,,,750.64805526,2018043733weS:8AM-8PM,,0,1105920180420002
SPANISH MACKEREL,KINGFISH GENUS,2018043733weS:8AM-8PM,2018237331105920180420,2018,6,37,119,37,129,452,1,3,1,1,5,0.00,4,2,1,2,0,0,0,,,1105920180420003,6,2,2,,,,,N,we,,1105920180420,4,1105920180420003,1,3,S:8AM-8PM,04,0,7,,1435,169273,172436,,1,,8,1,8,18MAY18:10:49,1,8835440600,8850030502,0,1,1,888,60,1,1,,,678.19312005,2018043733weS:8AM-8PM,,0,1105920180420003
SPANISH MACKEREL,KINGFISH GENUS,2018043733weS:8AM-8PM,2018237331105920180420,2018,6,37,119,37,129,452,1,3,1,1,4,,4,2,1,0,0,0,0,,,1105920180420004,6,2,2,,,,,N,we,,1105920180420,4,1105920180420004,,3,S:8AM-8PM,04,,,,1437,169273,172436,,1,,8,1,8,18MAY18:10:49,1,8835440600,8850030502,0,3,2,888,52,1,1,,,678.19312005,2018043733weS:8AM-8PM,,0,1105920180420004
,,2018043733weS:8AM-8PM,2018237331105920180420,2018,6,37,77,37,129,452,1,3,1,1,3,0.00,15,0,1,1,0,0,0,,,1105920180420005,6,2,2,,,,,N,we,,1105920180420,4,1105920180420005,1,3,S:8AM-8PM,04,,,,1450,,,,1,,8,1,8,18MAY18:10:49,1,,,0,3,2,888,40,1,1,,,678.19312005,2018043733weS:8AM-8PM,,0,1105920180420005
,,2018043733weS:8AM-8PM,2018237331105920180420,2018,6,37,1,37,129,452,1,3,1,1,3,0.00,20,0,1,1,0,0,0,,,1105920180420006,6,2,2,,,,,N,we,,1105920180420,4,1105920180420006,1,3,S:8AM-8PM,04,0,1,,1500,,,,1,,8,1,8,18MAY18:10:49,1,,,0,3,1,888,48,1,1,,,678.19312005,2018043733weS:8AM-8PM,,0,1105920180420006
,,2018043733weS:8AM-8PM,2018237331105920180420,2018,6,37,1,37,129,452,1,3,1,1,3,,2,0,1,0,0,0,0,,,1105920180420007,6,2,2,,,,,N,we,,1105920180420,4,1105920180420007,,3,S:8AM-8PM,04,,,,1502,,,,1,,8,2,8,18MAY18:10:49,1,,,0,3,1,888,25,1,1,,,678.19312005,2018043733weS:8AM-8PM,,0,1105920180420007
,,2018043733weS:8AM-8PM,2018237331105920180420,2018,6,37,195,37,129,452,1,3,1,1,4,0.00,6,0,1,3,0,0,0,,,1105920180420008,6,2,2,,,,,Y,we,,1105920180420,4,1105920180420008,1,3,S:8AM-8PM,04,0,3,WILSON,1515,,,,1,,8,1,8,18MAY18:10:49,1,,,0,3,1,888,46,1,1,,,678.19312005,2018043733weS:8AM-8PM,,0,1105920180420008
,,2018043733weS:8AM-8PM,2018237331105920180420,2018,6,37,195,37,129,452,1,3,1,1,4,0.00,6,0,1,2,0,0,0,,,1105920180420009,6,2,2,,,,,Y,we,,1105920180420,4,1105920180420009,1,3,S:8AM-8PM,04,0,2,WILSON,1517,,,,1,,8,1,8,18MAY18:10:49,1,,,0,3,2,888,70,1,1,,,678.19312005,2018043733weS:8AM-8PM,,0,1105920180420009
,KINGFISH GENUS,2018043733weS:8AM-8PM,2018237331105920180422,2018,6,37,19,37,141,445,1,3,1,1,5.5,0.00,150,10,1,3,0,0,0,,,1105920180422001,6,2,2,,,,,Y,we,,1105920180422,4,1105920180422001,1,3,S:8AM-8PM,04,0,1,BRUNSWICK,1135,169273,,,1,,8,1,8,18MAY18:10:49,1,8835440600,,0,3,1,888,65,1,1,,,6595.00658,2018043733weS:8AM-8PM,,0,1105920180422001
,KINGFISH GENUS,2018043733weS:8AM-8PM,2018237331105920180422,2018,6,37,19,37,141,445,1,3,1,1,5.5,0.00,150,10,1,1,0,0,0,,,1105920180422002,6,2,2,,,,,Y,we,,1105920180422,4,1105920180422002,1,3,S:8AM-8PM,04,,,BRUNSWICK,1137,169273,,,1,,8,1,8,18MAY18:10:49,1,8835440600,,0,3,1,888,63,1,1,,,6595.00658,2018043733weS:8AM-8PM,,0,1105920180422002
,BLUEFISH,2018043733weS:8AM-8PM,2018237331105920180422,2018,6,37,49,37,141,445,1,3,1,1,2,0.00,50,10,1,1,0,0,0,,,1105920180422003,6,2,2,,,,,Y,we,,1105920180422,4,1105920180422003,1,3,S:8AM-8PM,04,0,1,CRAVEN,1310,168559,,,1,,8,2,8,18MAY18:10:49,1,8835250101,,0,3,1,888,38,1,1,,,6595.00658,2018043733weS:8AM-8PM,,0,1105920180422003
,BLUEFISH,2018043733weS:8AM-8PM,2018237331105920180422,2018,6,37,49,37,141,445,1,3,1,1,2,0.00,10,3,1,1,0,0,0,,,1105920180422004,6,2,2,,,,,Y,we,,1105920180422,4,1105920180422004,1,3,S:8AM-8PM,04,0,5,CRAVEN,1312,168559,,,1,,8,2,8,18MAY18:10:49,1,8835250101,,0,3,1,888,51,1,1,,,6595.00658,2018043733weS:8AM-8PM,,0,1105920180422004
,KINGFISH GENUS,2018043733weS:8AM-8PM,2018237331105920180422,2018,6,37,81,37,141,445,1,3,1,1,2.5,0.00,50,6,1,1,0,0,0,,,1105920180422005,6,2,2,,,,,N,we,,1105920180422,4,1105920180422005,1,3,S:8AM-8PM,04,0,2,,1345,169273,,,1,,8,1,8,18MAY18:10:49,1,8835440600,,0,3,1,888,31,1,1,,,6595.00658,2018043733weS:8AM-8PM,,0,1105920180422005
,KINGFISH GENUS,2018043733weS:8AM-8PM,2018237331105920180422,2018,6,37,51,37,141,445,1,3,1,1,5.5,0.00,10,2,1,2,0,0,0,,,1105920180422006,6,2,2,,,,,N,we,,1105920180422,4,1105920180422006,1,3,S:8AM-8PM,04,0,6,,1445,169273,,,1,,8,1,8,18MAY18:10:49,1,8835440600,,0,3,1,888,20,1,1,,,5653.0463336,2018043733weS:8AM-8PM,,0,1105920180422006
,KINGFISH GENUS,2018043733weS:8AM-8PM,2018237331105920180422,2018,6,37,51,37,141,445,1,3,1,1,5.5,0.00,10,2,1,2,0,0,0,,,1105920180422007,6,2,2,,,,,N,we,,1105920180422,4,1105920180422007,1,3,S:8AM-8PM,04,0,6,,1447,169273,,,1,,8,1,8,18MAY18:10:49,1,8835440600,,0,3,2,888,21,1,1,,,5653.0463336,2018043733weS:8AM-8PM,,0,1105920180422007
,RED DRUM,2018043733weS:8AM-8PM,2018237331105920180422,2018,6,37,141,37,141,445,1,3,1,1,10,0.00,364,60,1,1,0,0,0,,,1105920180422008,6,2,2,,,,,Y,we,,1105920180422,4,1105920180422008,1,3,S:8AM-8PM,04,,,PENDER,1540,169290,,,1,,8,1,8,18MAY18:10:49,1,8835440901,,0,3,1,888,67,1,1,,,5653.0463336,2018043733weS:8AM-8PM,,0,1105920180422008
,KINGFISH GENUS,2018043733weS:8AM-8PM,2018237331105920180422,2018,6,37,141,37,141,445,1,3,1,1,2,0.00,300,50,1,2,0,0,0,,,1105920180422009,6,2,2,,,,,Y,we,,1105920180422,4,1105920180422009,1,3,S:8AM-8PM,04,0,10,PENDER,1600,169273,,,1,,8,2,8,18MAY18:10:49,1,8835440600,,0,3,1,888,68,1,1,,,5653.0463336,2018043733weS:8AM-8PM,,0,1105920180422009
,BLUEFISH,2018043733wdS:8AM-8PM,2018237331105920180426,2018,6,37,129,37,129,430,1,3,1,1,5,0.00,150,5,1,2,0,0,0,,,1105920180426001,6,2,2,,,,,Y,wd,,1105920180426,4,1105920180426001,1,3,S:8AM-8PM,04,,,NEW HANOVER,1140,168559,,,1,,8,2,8,18MAY18:10:49,1,8835250101,,0,3,1,888,66,1,1,,,1362.925466,2018043733wdS:8AM-8PM,,0,1105920180426001
,,2018043733wdS:8AM-8PM,2018237331105920180426,2018,6,37,195,37,129,430,1,3,1,1,5,0.00,2,0,1,1,0,0,0,,,1105920180426002,6,2,2,,,,,Y,wd,,1105920180426,4,1105920180426002,1,3,S:8AM-8PM,04,,,WILSON,1510,,,,1,,8,2,8,18MAY18:10:49,1,,,0,3,1,888,61,1,1,,,1265.0013592,2018043733wdS:8AM-8PM,,0,1105920180426002
,BLUEFISH,2018043733wdS:8AM-8PM,2018237331105920180426,2018,6,37,129,37,129,430,1,3,1,1,6,0.00,300,7,1,3,0,0,0,,,1105920180426003,6,2,2,,,,,Y,wd,,1105920180426,4,1105920180426003,1,3,S:8AM-8PM,04,0,2,NEW HANOVER,1600,168559,,,1,,8,2,8,18MAY18:10:49,1,8835250101,,0,1,1,888,16,1,1,,,1265.0013592,2018043733wdS:8AM-8PM,,0,1105920180426003
,BLUEFISH,2018043733wdS:8AM-8PM,2018237331105920180426,2018,6,37,129,37,129,430,1,3,1,1,5,0.00,300,2,1,3,0,0,0,,,1105920180426004,6,2,2,,,,,Y,wd,,1105920180426,4,1105920180426004,1,3,S:8AM-8PM,04,0,3,NEW HANOVER,1602,168559,,,1,,8,2,8,18MAY18:10:49,1,8835250101,,0,1,1,888,16,1,1,,,1265.0013592,2018043733wdS:8AM-8PM,,0,1105920180426004
,BLUEFISH,2018043733wdS:8AM-8PM,2018237331105920180426,2018,6,37,129,37,129,430,1,3,1,1,5,0.00,300,0,1,3,0,0,0,,,1105920180426005,6,2,2,,,,,Y,wd,,1105920180426,4,1105920180426005,1,3,S:8AM-8PM,04,0,3,NEW HANOVER,1604,168559,,,1,,8,1,8,18MAY18:10:49,1,8835250101,,0,1,2,888,51,1,1,,,1265.0013592,2018043733wdS:8AM-8PM,,0,1105920180426005
,,2018033733wdS:8AM-8PM,2018237331106220180301,2018,6,37,129,37,129,452,1,3,1,1,1,,3,3,1,0,0,0,0,,,1106220180301001,6,2,2,,,,,Y,wd,,1106220180301,4,1106220180301001,,3,S:8AM-8PM,03,,,NEW HANOVER,1228,,,,1,,8,1,8,18MAY18:10:49,1,,,0,3,1,888,40,1,1,,,4156.213638,2018033733wdS:8AM-8PM,,0,1106220180301001
,,2018033733wdS:8AM-8PM,2018237331106220180301,2018,6,37,129,37,129,452,1,3,1,1,1,,3,3,1,0,0,0,0,,,1106220180301002,6,2,2,,,,,Y,wd,,1106220180301,4,1106220180301002,,3,S:8AM-8PM,03,,,NEW HANOVER,1232,,,,1,,8,2,8,18MAY18:10:49,1,,,0,3,1,888,4,1,1,,,4156.213638,2018033733wdS:8AM-8PM,,0,1106220180301002
,,2018033733weS:8AM-8PM,2018237331106220180310,2018,6,37,129,37,129,396,5,3,1,1,2,0.00,30,0,1,0,0,0,0,,,1106220180310001,6,2,2,,,,,Y,we,,1106220180310,1,1106220180310001,,3,S:8AM-8PM,03,,,NEW HANOVER,1210,,,,1,,8,2,8,18MAY18:10:49,1,,,5,3,1,888,62,1,1,,,1334.9766154,2018033733weS:8AM-8PM,,0,1106220180310001
,,2018033733weS:8AM-8PM,2018237331106220180310,2018,6,37,51,37,129,396,5,3,1,1,1,2.00,6,0,1,0,0,0,0,,,1106220180310002,6,2,2,,,,,N,we,,1106220180310,1,1106220180310002,,3,S:8AM-8PM,03,,,,1325,,,,1,,8,2,8,18MAY18:10:49,1,,,5,3,1,888,28,1,1,,,1334.9766154,2018033733weS:8AM-8PM,,0,1106220180310002
,,2018043733weS:8AM-8PM,2018237331106220180407,2018,6,37,59,37,129,452,1,3,1,1,3.5,0.00,2,2,1,2,0,0,0,,,1106220180407001,6,2,2,,,,,N,we,,1106220180407,4,1106220180407001,1,3,S:8AM-8PM,04,,,,1243,,,,1,,8,1,8,18MAY18:10:49,1,,,0,3,1,888,35,1,1,,,883.11770777,2018043733weS:8AM-8PM,,0,1106220180407001
,,2018043733weS:8AM-8PM,2018237331106220180407,2018,6,37,59,37,129,452,1,3,1,1,3.5,0.00,2,0,1,1,0,0,0,,,1106220180407002,6,2,2,,,,,N,we,,1106220180407,4,1106220180407002,1,3,S:8AM-8PM,04,,,,1247,,,,1,,8,2,8,18MAY18:10:49,1,,,0,3,1,888,9,1,1,,,883.11770777,2018043733weS:8AM-8PM,,0,1106220180407002
,,2018043733weS:8AM-8PM,2018237331106220180407,2018,6,37,59,37,129,452,1,3,1,1,3.5,0.00,2,0,1,1,0,0,0,,,1106220180407003,6,2,2,,,,,N,we,,1106220180407,4,1106220180407003,1,3,S:8AM-8PM,04,,,,1251,,,,1,,8,2,8,18MAY18:10:49,1,,,0,3,2,888,34,1,1,,,883.11770777,2018043733weS:8AM-8PM,,0,1106220180407003
,,2018043733weS:8AM-8PM,2018237331106220180407,2018,6,37,159,37,129,452,1,3,1,1,3,0.00,7,0,1,1,0,0,0,,,1106220180407004,6,2,2,,,,,N,we,,1106220180407,4,1106220180407004,1,3,S:8AM-8PM,04,0,12,,1337,,,,1,,8,1,8,18MAY18:10:49,1,,,0,3,1,888,55,1,1,,,883.11770777,2018043733weS:8AM-8PM,,0,1106220180407004
,,2018043733weS:8AM-8PM,2018237331106220180407,2018,6,37,159,37,129,452,1,3,1,1,3,0.00,7,0,1,1,0,0,0,,,1106220180407005,6,2,2,,,,,N,we,,1106220180407,4,1106220180407005,1,3,S:8AM-8PM,04,0,11,,1341,,,,1,,8,1,8,18MAY18:10:49,1,,,0,3,1,888,55,1,1,,,883.11770777,2018043733weS:8AM-8PM,,0,1106220180407005
,,2018043733weS:8AM-8PM,2018237331106220180407,2018,6,37,159,37,129,452,1,3,1,1,3,0.00,7,0,1,1,0,0,0,,,1106220180407006,6,2,2,,,,,N,we,,1106220180407,4,1106220180407006,1,3,S:8AM-8PM,04,0,10,,1345,,,,1,,8,2,8,18MAY18:10:49,1,,,0,3,1,888,9,1,1,,,883.11770777,2018043733weS:8AM-8PM,,0,1106220180407006
,KINGFISH GENUS,2018043733wdS:8AM-8PM,2018237331106220180418,2018,6,37,19,37,19,523,1,3,1,1,1.5,0.00,250,10,1,2,0,0,0,,,1106220180418001,6,2,2,,,,,Y,wd,,1106220180418,4,1106220180418001,1,3,S:8AM-8PM,04,,,BRUNSWICK,1203,169273,,,1,,8,1,8,18MAY18:10:49,1,8835440600,,0,3,1,888,55,1,1,,,2069.2267977,2018043733wdS:8AM-8PM,,0,1106220180418001
