common,strat_id,psu_id,YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,kod,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,region,month,wp_int,fl_reg,wp_catch,tot_cat,wgt_ab1,tot_len,landing,var_id,arx_method,alt_flag
GRAY SNAPPER,2018021235wdS:8AM-8PM,2018112351578120180222,2018,12,5,4,1578120180222019,7,1,wd,8835360102,0,2,0,0,0,2,0,0,0,0,3,02,584.48909501,2,584.48909501,2,0,0,0,2018021235wdS:8AM-8PM,,0
GRAY TRIGGERFISH,2018021235wdS:8AM-8PM,2018112351578120180222,2018,12,5,4,1578120180222019,7,1,wd,8860020201,0,2,0,0,0,2,0,0,0,0,3,02,584.48909501,2,584.48909501,2,0,0,0,2018021235wdS:8AM-8PM,,0
AMBERJACK GENUS,2018021235wdS:8AM-8PM,2018112351578120180222,2018,12,5,4,1578120180222020,7,1,wd,8835280800,0,1,0,0,0,1,0,0,0,0,3,02,584.48909501,2,584.48909501,1,0,0,0,2018021235wdS:8AM-8PM,,0
GRAY SNAPPER,2018021235wdS:8AM-8PM,2018112351578120180222,2018,12,5,4,1578120180222020,7,1,wd,8835360102,0,1,0,0,0,1,0,0,0,0,3,02,584.48909501,2,584.48909501,1,0,0,0,2018021235wdS:8AM-8PM,,0
BANDED RUDDERFISH,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210001,7,1,we,8835280804,43.503856476,0,0,55,0,0,16139.930753,36.54323944,0,0,3,02,63.747240681,2,63.747240681,43.503856476,36.54323944,16139.930753,43.503856476,2018021235weS:8AM-8PM,,0
GRAY SNAPPER,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210001,7,1,we,8835360102,13.446646547,0,0,17,0,0,4066.6501057,6.4159713525,0,0,3,02,63.747240681,2,63.747240681,13.446646547,6.4159713525,4066.6501057,13.446646547,2018021235weS:8AM-8PM,,0
YELLOWTAIL SNAPPER,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210001,7,1,we,8835360401,2.372937626,0,0,3,0,0,651.76686793,0.8542575453,0,0,3,02,63.747240681,2,63.747240681,2.372937626,0.8542575453,651.76686793,2.372937626,2018021235weS:8AM-8PM,,0
VERMILION SNAPPER,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210001,7,1,we,8835360501,9.4917505038,0,0,12,0,0,2187.8484911,1.9695382295,0,0,3,02,63.747240681,2,63.747240681,9.4917505038,1.9695382295,2187.8484911,9.4917505038,2018021235weS:8AM-8PM,,0
WHITE GRUNT,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210001,7,1,we,8835400102,0.7909792087,0,0,1,0,0,181.13423878,0.1740154259,0,0,3,02,63.747240681,2,63.747240681,0.7909792087,0.1740154259,181.13423878,0.7909792087,2018021235weS:8AM-8PM,,0
LITTLEHEAD PORGY,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210001,7,1,we,8835430508,3.1639168346,0,0,4,0,0,794.14312549,1.2022883971,0,0,3,02,63.747240681,2,63.747240681,3.1639168346,1.2022883971,794.14312549,3.1639168346,2018021235weS:8AM-8PM,,0
RED GROUPER,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210002,7,1,we,8835020408,0,1,0,0,0,1,0,0,0,0,3,02,63.747240681,2,63.747240681,1,0,0,0,2018021235weS:8AM-8PM,,0
GAG,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210003,7,1,we,8835020501,0,1,0,0,0,1,0,0,0,0,3,02,63.747240681,2,63.747240681,1,0,0,0,2018021235weS:8AM-8PM,,0
,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210004,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,02,63.747240681,2,63.747240681,0,0,0,0,2018021235weS:8AM-8PM,,0
,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210005,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,02,63.747240681,2,63.747240681,0,0,0,0,2018021235weS:8AM-8PM,,0
RED GROUPER,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210006,7,1,we,8835020408,0.9628189818,1,0,1,0,1,505.47996544,2.0508044312,0,0,3,02,114.01635247,2,114.01635247,1.9628189818,2.0508044312,505.47996544,0.9628189818,2018021235weS:8AM-8PM,,0
GRAY SNAPPER,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210006,7,1,we,8835360102,1.9256379636,0,0,2,0,0,615.24132936,1.0013317411,0,0,3,02,114.01635247,2,114.01635247,1.9256379636,1.0013317411,615.24132936,1.9256379636,2018021235weS:8AM-8PM,,0
LANE SNAPPER,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210006,7,1,we,8835360112,7.7025518543,0,0,8,0,0,1877.8821421,2.0334736895,0,0,3,02,114.01635247,2,114.01635247,7.7025518543,2.0334736895,1877.8821421,7.7025518543,2018021235weS:8AM-8PM,,0
VERMILION SNAPPER,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210006,7,1,we,8835360501,0,3,0,0,0,3,0,0,0,0,3,02,114.01635247,2,114.01635247,3,0,0,0,2018021235weS:8AM-8PM,,0
WHITE GRUNT,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210006,7,1,we,8835400102,1.9256379636,0,0,2,0,0,517.9966122,0.7702551854,0,0,3,02,114.01635247,2,114.01635247,1.9256379636,0.7702551854,517.9966122,1.9256379636,2018021235weS:8AM-8PM,,0
LITTLEHEAD PORGY,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210006,7,1,we,8835430508,16.36792269,0,0,17,0,0,4307.1019422,7.0615895036,0,0,3,02,114.01635247,2,114.01635247,16.36792269,7.0615895036,4307.1019422,16.36792269,2018021235weS:8AM-8PM,,0
PUFFER FAMILY,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210006,7,1,we,8861010000,0,1,0,0,0,1,0,0,0,0,3,02,114.01635247,2,114.01635247,1,0,0,0,2018021235weS:8AM-8PM,,0
RED GROUPER,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210007,7,1,we,8835020408,0,4,0,0,0,4,0,0,0,0,3,02,114.01635247,2,114.01635247,4,0,0,0,2018021235weS:8AM-8PM,,0
VERMILION SNAPPER,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210007,7,1,we,8835360501,0,3,0,0,0,3,0,0,0,0,3,02,114.01635247,2,114.01635247,3,0,0,0,2018021235weS:8AM-8PM,,0
TOADFISH GENUS,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210008,7,1,we,8783010200,0,1,0,0,0,1,0,0,0,0,3,02,114.01635247,2,114.01635247,1,0,0,0,2018021235weS:8AM-8PM,,0
RED GROUPER,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210008,7,1,we,8835020408,0,3,0,0,0,3,0,0,0,0,3,02,114.01635247,2,114.01635247,3,0,0,0,2018021235weS:8AM-8PM,,0
VERMILION SNAPPER,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210008,7,1,we,8835360501,0,3,0,0,0,3,0,0,0,0,3,02,114.01635247,2,114.01635247,3,0,0,0,2018021235weS:8AM-8PM,,0
RED GROUPER,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210009,7,1,we,8835020408,0,3,0,0,0,3,0,0,0,0,3,02,114.01635247,2,114.01635247,3,0,0,0,2018021235weS:8AM-8PM,,0
VERMILION SNAPPER,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210009,7,1,we,8835360501,0,3,0,0,0,3,0,0,0,0,3,02,114.01635247,2,114.01635247,3,0,0,0,2018021235weS:8AM-8PM,,0
RED GROUPER,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210010,7,1,we,8835020408,0.9628189818,0,0,1,0,0,661.45664049,5.3121196398,0,0,3,02,114.01635247,2,114.01635247,0.9628189818,5.3121196398,661.45664049,0.9628189818,2018021235weS:8AM-8PM,,0
AMBERJACK GENUS,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210010,7,1,we,8835280800,0,2,0,0,0,2,0,0,0,0,3,02,114.01635247,2,114.01635247,2,0,0,0,2018021235weS:8AM-8PM,,0
LANE SNAPPER,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210010,7,1,we,8835360112,0,0,1,0,1,0,0,0,281,0.3,3,02,114.01635247,2,114.01635247,1,0.3,281,1,2018021235weS:8AM-8PM,,0
TOMTATE,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210010,7,1,we,8835400101,0,0,5,0,5,0,0,0,1006,0.84,3,02,114.01635247,2,114.01635247,5,0.84,1006,5,2018021235weS:8AM-8PM,,0
PORGY FAMILY,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210010,7,1,we,8835430000,0,0,1,0,1,0,0,0,0,0,3,02,114.01635247,2,114.01635247,1,0,0,1,2018021235weS:8AM-8PM,,0
RED GROUPER,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210011,7,1,we,8835020408,0,1,0,0,0,1,0,0,0,0,3,02,114.01635247,2,114.01635247,1,0,0,0,2018021235weS:8AM-8PM,,0
BLUE RUNNER,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210011,7,1,we,8835280306,0,0,1,0,1,0,0,0,224,0.18,3,02,114.01635247,2,114.01635247,1,0.18,224,1,2018021235weS:8AM-8PM,,0
AMBERJACK GENUS,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210011,7,1,we,8835280800,0,2,0,0,0,2,0,0,0,0,3,02,114.01635247,2,114.01635247,2,0,0,0,2018021235weS:8AM-8PM,,0
TOMTATE,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210011,7,1,we,8835400101,0,0,5,0,5,0,0,0,1042,0.78,3,02,114.01635247,2,114.01635247,5,0.78,1042,5,2018021235weS:8AM-8PM,,0
PINFISH,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210011,7,1,we,8835430201,0,0,1,0,1,0,0,0,167,0.15,3,02,114.01635247,2,114.01635247,1,0.15,167,1,2018021235weS:8AM-8PM,,0
AMBERJACK GENUS,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210012,7,1,we,8835280800,0,2,0,0,0,2,0,0,0,0,3,02,114.01635247,2,114.01635247,2,0,0,0,2018021235weS:8AM-8PM,,0
TOMTATE,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210012,7,1,we,8835400101,0,0,5,0,5,0,0,0,1066,0.91,3,02,114.01635247,2,114.01635247,5,0.91,1066,5,2018021235weS:8AM-8PM,,0
AMBERJACK GENUS,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210013,7,1,we,8835280800,0,2,0,0,0,2,0,0,0,0,3,02,114.01635247,2,114.01635247,2,0,0,0,2018021235weS:8AM-8PM,,0
TOMTATE,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210013,7,1,we,8835400101,0,5,0,0,0,5,0,0,0,0,3,02,114.01635247,2,114.01635247,5,0,0,0,2018021235weS:8AM-8PM,,0
RED GROUPER,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210014,7,1,we,8835020408,0.9628189818,0,0,1,0,0,714.41168449,6.7348986427,0,0,3,02,114.01635247,2,114.01635247,0.9628189818,6.7348986427,714.41168449,0.9628189818,2018021235weS:8AM-8PM,,0
AMBERJACK GENUS,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210014,7,1,we,8835280800,0,2,0,0,0,2,0,0,0,0,3,02,114.01635247,2,114.01635247,2,0,0,0,2018021235weS:8AM-8PM,,0
TOMTATE,2018021235weS:8AM-8PM,2018112351578420180210,2018,12,5,4,1578420180210014,7,1,we,8835400101,0,0,4,0,4,0,0,0,799,0.64,3,02,114.01635247,2,114.01635247,4,0.64,799,4,2018021235weS:8AM-8PM,,0
LIZARDFISH GENUS,2018021235wdS:8AM-8PM,2018112351578420180228,2018,12,5,4,1578420180228005,7,1,wd,8762020100,0,1,0,0,0,1,0,0,0,0,3,02,670.91990471,2,670.91990471,1,0,0,0,2018021235wdS:8AM-8PM,,0
GREAT BARRACUDA,2018021235wdS:8AM-8PM,2018112351578420180228,2018,12,5,4,1578420180228005,7,1,wd,8837010104,7,0,0,7,0,0,6366.5,42.116666667,0,0,3,02,670.91990471,2,670.91990471,7,42.116666667,6366.5,7,2018021235wdS:8AM-8PM,,0
KING MACKEREL,2018021235wdS:8AM-8PM,2018112351578420180228,2018,12,5,4,1578420180228005,7,1,wd,8850030501,4,0,0,4,0,0,3182,14.2,0,0,3,02,670.91990471,2,670.91990471,4,14.2,3182,4,2018021235wdS:8AM-8PM,,0
SPANISH MACKEREL,2018021235wdS:8AM-8PM,2018112351578420180228,2018,12,5,4,1578420180228005,7,1,wd,8850030502,19,0,0,19,0,0,8863.5,16.834,0,0,3,02,670.91990471,2,670.91990471,19,16.834,8863.5,19,2018021235wdS:8AM-8PM,,0
,2018021235wdS:8AM-8PM,2018112351578420180228,2018,12,5,4,1578420180228006,7,1,wd,,0,0,0,0,0,0,0,0,0,0,3,02,670.91990471,2,670.91990471,0,0,0,0,2018021235wdS:8AM-8PM,,0
,2018021235wdS:8AM-8PM,2018112351578420180228,2018,12,5,4,1578420180228007,7,1,wd,,0,0,0,0,0,0,0,0,0,0,3,02,670.91990471,2,670.91990471,0,0,0,0,2018021235wdS:8AM-8PM,,0
,2018021235wdS:8AM-8PM,2018112351578420180228,2018,12,5,4,1578420180228008,7,1,wd,,0,0,0,0,0,0,0,0,0,0,3,02,670.91990471,2,670.91990471,0,0,0,0,2018021235wdS:8AM-8PM,,0
LADYFISH,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121009,7,1,we,8738010101,0,4,0,0,0,4,0,0,0,0,3,01,42.709848203,2,42.709848203,4,0,0,0,2018011235weS:8AM-8PM,,0
SHEEPSHEAD,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121009,7,1,we,8835430301,0,1,0,0,0,1,0,0,0,0,3,01,42.709848203,2,42.709848203,1,0,0,0,2018011235weS:8AM-8PM,,0
SPOTTED SEATROUT,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121009,7,1,we,8835440102,0.8685218752,14,0,1,0,14,330.03831259,0.4342609376,0,0,3,01,42.709848203,2,42.709848203,14.868521875,0.4342609376,330.03831259,0.8685218752,2018011235weS:8AM-8PM,,0
KINGFISH GENUS,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121009,7,1,we,8835440600,0,4,0,0,0,4,0,0,0,0,3,01,42.709848203,2,42.709848203,4,0,0,0,2018011235weS:8AM-8PM,,0
LADYFISH,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121010,7,1,we,8738010101,0,4,0,0,0,4,0,0,0,0,3,01,42.709848203,2,42.709848203,4,0,0,0,2018011235weS:8AM-8PM,,0
SHEEPSHEAD,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121010,7,1,we,8835430301,0,1,0,0,0,1,0,0,0,0,3,01,42.709848203,2,42.709848203,1,0,0,0,2018011235weS:8AM-8PM,,0
SPOTTED SEATROUT,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121010,7,1,we,8835440102,0,14,0,0,0,14,0,0,0,0,3,01,42.709848203,2,42.709848203,14,0,0,0,2018011235weS:8AM-8PM,,0
KINGFISH GENUS,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121010,7,1,we,8835440600,0,2,0,0,0,2,0,0,0,0,3,01,42.709848203,2,42.709848203,2,0,0,0,2018011235weS:8AM-8PM,,0
LADYFISH,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121011,7,1,we,8738010101,0,4,0,0,0,4,0,0,0,0,3,01,42.709848203,2,42.709848203,4,0,0,0,2018011235weS:8AM-8PM,,0
GAFFTOPSAIL CATFISH,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121011,7,1,we,8777180101,0,2,0,0,0,2,0,0,0,0,3,01,42.709848203,2,42.709848203,2,0,0,0,2018011235weS:8AM-8PM,,0
SHEEPSHEAD,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121011,7,1,we,8835430301,0,2,0,0,0,2,0,0,0,0,3,01,42.709848203,2,42.709848203,2,0,0,0,2018011235weS:8AM-8PM,,0
SPOTTED SEATROUT,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121011,7,1,we,8835440102,0.8685218752,14,0,1,0,14,363.04214384,0.5211131251,0,0,3,01,42.709848203,2,42.709848203,14.868521875,0.5211131251,363.04214384,0.8685218752,2018011235weS:8AM-8PM,,0
KINGFISH GENUS,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121011,7,1,we,8835440600,0,4,0,0,0,4,0,0,0,0,3,01,42.709848203,2,42.709848203,4,0,0,0,2018011235weS:8AM-8PM,,0
LADYFISH,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121035,7,1,we,8738010101,0,13,0,0,0,13,0,0,0,0,3,01,128.54323082,2,128.54323082,13,0,0,0,2018011235weS:8AM-8PM,,0
SHEEPSHEAD,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121035,7,1,we,8835430301,1.5503306149,0,0,2,0,0,517.81042538,1.4185525126,0,0,3,01,128.54323082,2,128.54323082,1.5503306149,1.4185525126,517.81042538,1.5503306149,2018011235weS:8AM-8PM,,0
SPOTTED SEATROUT,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121035,7,1,we,8835440102,6.9764877671,35,0,9,0,35,2685.9477903,3.7207934758,0,0,3,01,128.54323082,2,128.54323082,41.976487767,3.7207934758,2685.9477903,6.9764877671,2018011235weS:8AM-8PM,,0
SOUTHERN PUFFER,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121035,7,1,we,8861010208,0,1,0,0,0,1,0,0,0,0,3,01,128.54323082,2,128.54323082,1,0,0,0,2018011235weS:8AM-8PM,,0
UNIDENTIFIED FISH,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121036,7,1,we,1000000000,0,1,0,0,0,1,0,0,0,0,3,01,128.54323082,2,128.54323082,1,0,0,0,2018011235weS:8AM-8PM,,0
SHEEPSHEAD,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121036,7,1,we,8835430301,0,6,0,0,0,6,0,0,0,0,3,01,128.54323082,2,128.54323082,6,0,0,0,2018011235weS:8AM-8PM,,0
SPOTTED SEATROUT,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121036,7,1,we,8835440102,0,12,0,0,0,12,0,0,0,0,3,01,128.54323082,2,128.54323082,12,0,0,0,2018011235weS:8AM-8PM,,0
LADYFISH,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121037,7,1,we,8738010101,0,15,0,0,0,15,0,0,0,0,3,01,128.54323082,2,128.54323082,15,0,0,0,2018011235weS:8AM-8PM,,0
SPOTTED SEATROUT,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121037,7,1,we,8835440102,0,26,0,0,0,26,0,0,0,0,3,01,128.54323082,2,128.54323082,26,0,0,0,2018011235weS:8AM-8PM,,0
LADYFISH,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121038,7,1,we,8738010101,0,10,0,0,0,10,0,0,0,0,3,01,128.54323082,2,128.54323082,10,0,0,0,2018011235weS:8AM-8PM,,0
SHEEPSHEAD,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121038,7,1,we,8835430301,0,4,0,0,0,4,0,0,0,0,3,01,128.54323082,2,128.54323082,4,0,0,0,2018011235weS:8AM-8PM,,0
SPOTTED SEATROUT,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121038,7,1,we,8835440102,0,50,0,0,0,50,0,0,0,0,3,01,128.54323082,2,128.54323082,50,0,0,0,2018011235weS:8AM-8PM,,0
RED DRUM,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121038,7,1,we,8835440901,0,1,0,0,0,1,0,0,0,0,3,01,128.54323082,2,128.54323082,1,0,0,0,2018011235weS:8AM-8PM,,0
SOUTHERN PUFFER,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121038,7,1,we,8861010208,0,2,0,0,0,2,0,0,0,0,3,01,128.54323082,2,128.54323082,2,0,0,0,2018011235weS:8AM-8PM,,0
SHEEPSHEAD,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121039,7,1,we,8835430301,1.8138631984,0,0,7,0,0,445.69210017,0.7540488439,0,0,3,01,384.53603995,2,384.53603995,1.8138631984,0.7540488439,445.69210017,1.8138631984,2018011235weS:8AM-8PM,,0
SPOTTED SEATROUT,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121039,7,1,we,8835440102,0.7773699422,12,0,3,0,12,317.94430634,0.5441589595,0,0,3,01,384.53603995,2,384.53603995,12.777369942,0.5441589595,317.94430634,0.7773699422,2018011235weS:8AM-8PM,,0
STRIPED MULLET,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121039,7,1,we,8836010101,0.2591233141,0,0,1,0,0,89.915789976,0.1373353564,0,0,3,01,384.53603995,2,384.53603995,0.2591233141,0.1373353564,89.915789976,0.2591233141,2018011235weS:8AM-8PM,,0
SHEEPSHEAD,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121040,7,1,we,8835430301,3.7861178932,0,0,4,0,0,1084.7227764,2.4136501569,0,0,3,01,105.27115727,2,105.27115727,3.7861178932,2.4136501569,1084.7227764,3.7861178932,2018011235weS:8AM-8PM,,0
SPOTTED SEATROUT,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121040,7,1,we,8835440102,7.5722357865,0,0,8,0,0,3025.8654203,4.3313188699,0,0,3,01,105.27115727,2,105.27115727,7.5722357865,4.3313188699,3025.8654203,7.5722357865,2018011235weS:8AM-8PM,,0
RED DRUM,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121040,7,1,we,8835440901,1.8930589466,1,0,2,0,1,924.75929542,2.7354701779,0,0,3,01,105.27115727,2,105.27115727,2.8930589466,2.7354701779,924.75929542,1.8930589466,2018011235weS:8AM-8PM,,0
SPOTTED SEATROUT,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121041,7,1,we,8835440102,0,1,0,0,0,1,0,0,0,0,3,01,105.27115727,2,105.27115727,1,0,0,0,2018011235weS:8AM-8PM,,0
RED DRUM,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121041,7,1,we,8835440901,0,1,0,0,0,1,0,0,0,0,3,01,105.27115727,2,105.27115727,1,0,0,0,2018011235weS:8AM-8PM,,0
SPOTTED SEATROUT,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121042,7,1,we,8835440102,0,1,0,0,0,1,0,0,0,0,3,01,105.27115727,2,105.27115727,1,0,0,0,2018011235weS:8AM-8PM,,0
RED DRUM,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121042,7,1,we,8835440901,0,1,0,0,0,1,0,0,0,0,3,01,105.27115727,2,105.27115727,1,0,0,0,2018011235weS:8AM-8PM,,0
SHEEPSHEAD,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121043,7,1,we,8835430301,0,1,0,0,0,1,0,0,0,0,3,01,105.27115727,2,105.27115727,1,0,0,0,2018011235weS:8AM-8PM,,0
SPOTTED SEATROUT,2018011235weS:8AM-8PM,2018112351000920180121,2018,12,5,5,1000920180121043,7,1,we,8835440102,0,2,0,0,0,2,0,0,0,0,3,01,105.27115727,2,105.27115727,2,0,0,0,2018011235weS:8AM-8PM,,0
COMMON SNOOK,2018021235weS:8AM-8PM,2018112351000920180218,2018,12,5,5,1000920180218065,7,1,we,8835010105,0,2,0,0,0,2,0,0,0,0,3,02,87.129011028,2,87.129011028,2,0,0,0,2018021235weS:8AM-8PM,,0
RED DRUM,2018021235weS:8AM-8PM,2018112351000920180218,2018,12,5,5,1000920180218065,7,1,we,8835440901,0.9354406622,0,0,1,0,0,494.84811031,1.5902491258,0,0,3,02,87.129011028,2,87.129011028,0.9354406622,1.5902491258,494.84811031,0.9354406622,2018021235weS:8AM-8PM,,0
COMMON SNOOK,2018021235weS:8AM-8PM,2018112351000920180218,2018,12,5,5,1000920180218066,7,1,we,8835010105,0,4,0,0,0,4,0,0,0,0,3,02,87.129011028,2,87.129011028,4,0,0,0,2018021235weS:8AM-8PM,,0
GRAY SNAPPER,2018021235weS:8AM-8PM,2018112351000920180218,2018,12,5,5,1000920180218066,7,1,we,8835360102,0.9354406622,0,0,1,0,0,231.98928423,0.2245057589,0,0,3,02,87.129011028,2,87.129011028,0.9354406622,0.2245057589,231.98928423,0.9354406622,2018021235weS:8AM-8PM,,0
COMMON SNOOK,2018021235weS:8AM-8PM,2018112351000920180218,2018,12,5,5,1000920180218067,7,1,we,8835010105,0,3,0,0,0,3,0,0,0,0,3,02,87.129011028,2,87.129011028,3,0,0,0,2018021235weS:8AM-8PM,,0
RED DRUM,2018021235weS:8AM-8PM,2018112351000920180218,2018,12,5,5,1000920180218067,7,1,we,8835440901,0,1,0,0,0,1,0,0,0,0,3,02,87.129011028,2,87.129011028,1,0,0,0,2018021235weS:8AM-8PM,,0
LADYFISH,2018021235weS:8AM-8PM,2018112351000920180223,2018,12,5,5,1000920180223026,7,1,we,8738010101,0,9,0,0,0,9,0,0,0,0,3,02,39.102525053,2,39.102525053,9,0,0,0,2018021235weS:8AM-8PM,,0
COMMON SNOOK,2018021235weS:8AM-8PM,2018112351000920180223,2018,12,5,5,1000920180223026,7,1,we,8835010105,0,2,0,0,0,2,0,0,0,0,3,02,39.102525053,2,39.102525053,2,0,0,0,2018021235weS:8AM-8PM,,0
SPOTTED SEATROUT,2018021235weS:8AM-8PM,2018112351000920180223,2018,12,5,5,1000920180223026,7,1,we,8835440102,0,6,0,0,0,6,0,0,0,0,3,02,39.102525053,2,39.102525053,6,0,0,0,2018021235weS:8AM-8PM,,0
SHEEPSHEAD,2018011235weS:8AM-8PM,2018112351297920180106,2018,12,5,5,1297920180106001,7,1,we,8835430301,0.9695972407,4,0,1,0,4,362.62936801,1.2216925232,0,0,3,01,185.71520616,2,185.71520616,4.9695972407,1.2216925232,362.62936801,0.9695972407,2018011235weS:8AM-8PM,,0
SHEEPSHEAD,2018011235weS:8AM-8PM,2018112351297920180106,2018,12,5,5,1297920180106002,7,1,we,8835430301,0,2,0,0,0,2,0,0,0,0,3,01,185.71520616,2,185.71520616,2,0,0,0,2018011235weS:8AM-8PM,,0
,2018011235weS:8AM-8PM,2018112351297920180106,2018,12,5,5,1297920180106003,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,01,185.71520616,2,185.71520616,0,0,0,0,2018011235weS:8AM-8PM,,0
